Sex,Age,GHEcause,Disease Category,Disease Name,AFG,ALB,DZA,AGO,ATG,ARG,ARM,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CAF,TCD,CHL,CHN,COL,COM,COG,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GRC,GRD,GTM,GIN,GNB,GUY,HTI,HND,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LTU,LUX,MDG,MWI,MYS,MDV,MLI,MLT,MRT,MUS,MEX,FSM,MNG,MNE,MAR,MOZ,MMR,NAM,NPL,NLD,NZL,NIC,NER,NGA,NOR,OMN,PAK,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,LCA,VCT,WSM,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,SSD,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TON,TTO,TUN,TUR,TKM,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE
Males,0-4,NCommunicable,Congenital anomalies,Congenital heart anomalies,946.8478982400001,101.515039672,385.605080815,966.954643013,1.1877743060000001,871.151293224,42.143256895,79.370483821,35.662282442000006,256.42933741,3.278177349,13.268496556999999,3604.06486098,1.4486985730000002,98.13077814399999,44.910063894,7.783454796,176.72521891,19.319807033,451.38797516399995,45.087830751,22.818493834999998,4206.38784291,2.8848326849999997,116.60148515099999,231.779572156,210.519037981,284.360230969,475.347381112,130.823105221,10.478631818,96.898026114,309.721321647,192.3398196,30821.297540500003,978.90912855,17.582225722,97.205470348,76.29304420499999,373.28863966800003,30.173351939,95.30086599900001,5.925642589,20.518141031000003,518.149173853,1293.7959426700002,26.361132371,19.505889479,247.527177793,517.872782899,3763.65127991,236.037096285,17.813298095,91.248599631,7.807932831,2257.81686515,28.89090944,20.859095774,299.04026807599996,27.489500321,37.401193011,83.213950647,376.508328282,302.82410667,84.74371234899999,0.26071469900000005,261.52146734300004,258.96470128600004,37.315285712,20.51869299,323.830106121,291.181529765,57.378486368999994,0.700133768,29956.9258233,4544.88561063,710.19126708,724.3111837240001,27.263421100000002,54.357935033000004,245.07134152,50.674547535,581.541691891,159.0710107,415.66798509,944.1519592899999,2.6778583289999998,66.320653372,138.149167223,175.6918242,24.218736377,62.371082256,45.105615649,74.819853267,164.042146304,36.341072737,0.503047426,481.514216373,434.58325726500004,407.341499281,5.417029833,440.599335486,1.312321767,58.236535752,22.571014155,3293.5650969400003,3.9536194589999996,37.875424541,3.22616149,550.9874839559999,581.12598467,1147.48433952,30.198056642,754.9052246580001,78.366304034,22.735281957999998,158.770540713,521.011496349,3789.91497638,22.337250532,35.468717257,4998.3449464,124.62592554599999,164.89965220399998,210.05503678000002,909.2779456420001,2425.65730725,318.051583591,69.124572464,6.342539767,257.036793552,89.15318388899999,410.57675694899996,2487.09992753,394.791019243,1.755765708,1.833608135,6.017937084,2.766891893,482.86213046,260.573894664,134.40352174699998,1.6020713009999998,141.168993782,16.559325954000002,37.736374443,8.874127489,9.156795658999998,334.379334647,758.996112781,313.903416807,230.411855043,436.28175469399997,986.172569762,12.218028839,32.327441176,25.822481497000002,32.559548049,1181.11756482,298.953357134,1536.58433784,20.513387511,35.287409337,92.035030103,3.8778739570000003,13.952211345,199.966941648,3627.03538196,192.638770464,840.2459104410001,509.18290502200006,32.732958174000004,226.807786872,1042.83175618,1573.61032828,63.018463790999995,903.928394933,6.316402317,509.05777046300005,2123.39948088,579.301984709,395.831023286,418.336916599
Males,0-4,NCommunicable,Congenital anomalies,Other chromosomal anomalies,33.073552165,2.819269682,0.264266023,80.00307151999999,0.025020336,38.116166255,0.227213566,21.074655577,5.361144665,1.9813453299999997,0.387987029,1.328671686,212.638214629,0.117037423,3.896392335,7.780572717,0.15904051200000002,14.073669820000001,1.1921978670000002,5.849918472,2.384161188,4.598395441,121.079323402,1.756110058,5.588699627,22.698268933,22.390918921,10.212344676999999,36.38538699,32.823943901,1.1202220059999999,8.93344864,22.315310913999998,42.081325978,304.019975587,14.183218609999999,1.4654656240000001,7.729793023,5.853156065,34.570285948,2.632508376,2.722069344,0.123381348,3.665718392,7.858987517,135.376342939,5.515732595,1.738100634,5.028943638,12.532261902,14.084449334,2.401921193,1.825869022,7.670519119,1.068684288,201.05546342300002,0.6775513009999999,6.315110356,29.269055336,2.4718651140000003,3.0874446869999996,8.832031311000001,74.611449346,36.2904275,3.978752086,0.028680219,10.868982851999998,22.952478085,3.270138208,0.221802732,13.108858089,2.090585118,1.932466096,0.057150539,1847.96852777,146.43719414100002,89.295805266,31.442482482000003,11.445119885999999,5.389808645,22.712165204999998,4.335877547,94.809619547,1.531775612,13.875863454,70.024904854,0.13236446600000001,5.089195484999999,0.8624658270000001,5.795234387000001,3.190194973,1.774859169,5.789734226,6.504259581,6.0409734859999995,4.296569902,0.150836605,36.474613569000006,31.117682197,80.709263729,0.960267059,36.879890691,0.422337207,5.697850554,0.453905241,54.829707636,0.235139439,1.196307593,0.32135254999999996,23.527995565,46.313279617999996,40.919683838000005,4.859906619,51.34043406,26.004738313,4.392839752,0.892559427,48.200395756999995,338.407355382,6.677656936,0.200014805,366.51421406000003,2.913437763,9.803712347000001,1.310368074,52.616727123000004,122.757039396,29.400840302,4.046912617,0.8015354280000001,7.391495613,1.8489160519999999,3.121473874,47.584546444000004,35.690277541,0.02770094,0.13410861,0.40603094100000003,0.314334954,16.142506197,21.305377469,3.559643942,0.057839727,13.200396257000001,4.008989236,2.386759577,0.677611112,0.596696782,33.704456739,72.149969993,30.553011527,17.770302307,9.187653032,27.178657046,0.179891563,3.314822572,10.622789884000001,5.790478745,6.76339372,2.973906646,16.614914433,3.211420755,1.6594003370000001,8.113224404999999,0.242423602,0.330471053,7.193008195,118.38140237600001,3.523688114,64.90558542400001,19.239425059000002,1.5123943,34.587696161,74.03164315000001,473.453240717,3.195501423,1.046554863,0.371776499,7.4847098249999995,54.498255661,19.268709281,26.326138392,92.587517611
Males,0-4,NCommunicable,Congenital anomalies,Other congenital anomalies,375.955972822,29.331740196,626.517008808,774.568306914,1.055385335,632.3324767429999,42.996782063,112.449916181,38.245591589,85.908266513,3.205415762,18.717813731,3070.0303659,1.107483819,73.92678358399999,50.039991125,8.997273349,137.775819093,14.718870069000001,291.66897409499995,17.394288761,34.817554383,3728.63338484,4.568283759,76.69838227000001,165.842989326,139.077504339,102.11724065,446.930248777,151.100021252,11.489262724000001,75.963312193,202.158357651,185.685721502,8538.83421852,656.277224632,13.603814,98.58691312799999,74.029397224,349.96949370000004,31.414524233,87.416538598,6.238913091,28.001095772,222.942740519,880.293277676,29.862836035,18.135302635,271.251563513,270.832921291,1877.69607482,97.64728013300001,17.625570242,72.628325176,10.828836119,1487.83526247,16.236919012,19.537626252,279.062761884,36.155335861,31.044245596,56.556877082,300.614265908,357.783599425,55.673759489000005,0.16528073,400.50868662299996,207.849911986,29.252028707,22.500698899,157.542945065,190.14271070200002,58.787924358000005,0.691457801,24355.1323115,2547.82831846,1612.68308019,1049.50999839,38.536550160000004,52.580578825,224.152188368,60.995589848,396.587612606,187.85439469099998,111.216796355,884.523608461,4.296749084,56.75818723,167.424807973,59.439864183,29.917177514,62.342430352,51.022158499,56.846832173,146.778238119,40.889165379000005,0.837497174,379.61440701600003,289.70924111200003,277.677376111,8.41726617,300.898479164,1.986814107,51.476585203,14.373479865,2514.41387489,3.42342074,82.636245604,2.045359781,550.511418993,355.651607885,469.917677998,41.430848537,596.896124911,103.832365223,29.754552648,167.112583472,321.135301482,3760.88764632,26.511268336999997,36.679212521000004,4366.37487667,145.9257681,98.42328123200001,140.878920977,524.303682913,1087.42723714,247.321468275,52.000794853,11.059929913,115.262150917,110.951683137,294.17456099599997,900.3205280560001,279.158545443,1.9582269009999997,2.038738257,5.2641330900000005,3.239657907,826.337981929,207.475860318,67.512489344,0.640558309,108.46704528299999,11.397035993,47.15068979,9.19884117,6.649231295000001,183.31800307,1239.8855034,209.784358274,193.08597080500002,201.59972398600001,548.7966614899999,10.122408818999999,38.223829869,37.330133374999996,30.427076222,202.247263594,157.329489941,683.102877501,9.525831113,11.227443547,80.789092238,1.234704413,16.87908334,215.41092738600003,2177.66027004,80.45345301900001,607.411434803,280.15095973300004,38.286753559999994,281.943466466,840.7054268239999,1885.3998390699999,47.784108437,596.294665541,3.857211992,381.075417373,946.438855182,289.294005988,330.649739838,324.281931081
Males,0-4,Injuries,Unintentional injuries,Road injury,198.519033402,20.223734569,341.15049602500005,283.814986261,0.025202449,84.356581689,15.557100427,24.866808245999998,4.455447332,6.370055177999999,0.738782227,3.237822151,553.308571567,0.125655904,3.487111693,8.64202457,1.999502788,165.625053891,4.297287753,101.583415442,1.531482697,7.763973248,613.790475298,0.570896514,3.998406699,285.12654095700003,146.590287563,180.22391603,266.039772262,24.596244469,1.255827989,61.837093673,246.219917485,32.057563875999996,10227.0072182,189.060301972,7.200407960000001,28.938153590000002,7.146918018,193.57306394900002,5.397648755,8.680982242,0.42622203599999997,6.897733703,246.941754801,1301.91885714,3.0333516069999997,11.680757418999999,60.293597889000004,74.516641006,511.8556887,51.099242071,5.994037278,54.824391922,1.4238794049999999,1388.97282636,3.120625244,2.2510444450000002,56.1968099,6.086599073,34.202196325,19.937084673,35.097470068999996,373.088682066,6.850630941,0.044480283,92.146286828,175.83658249299998,10.612938554,3.551272117,63.259247480999996,11.079652106,4.659102672,0.230225906,4291.48543381,2479.10473874,562.452136963,675.708388376,2.129600063,8.375924642,20.134438334,4.302346245,80.985516535,96.639847922,29.858111323000003,697.5852105519999,0.820340214,14.385918703,7.726070298000001,115.264746659,2.604421186,32.107677384999995,24.305422152,68.679310668,89.714099745,5.772339587,0.9746015149999999,524.8875722829999,366.77002709,62.127675305,0.400677556,249.756967599,0.109189406,27.576826275000002,1.32356458,482.41094718600004,0.326098531,10.606158122,1.1372374969999999,405.054659875,451.93730346,135.21246538100002,23.991895549000002,319.322519957,10.023479861,7.643736615,23.916568897,392.130757389,2826.86736112,2.7670841690000003,30.748679298,2248.82219351,5.658056138,16.367787485999997,15.301125802,206.188861715,736.419942613,36.173049207,10.860019913,4.832978533,139.507068393,8.994709271,31.09516428,129.468931494,130.70437370300002,0.362550855,0.09844487199999999,0.720750867,1.120246612,227.91263689800002,186.521571075,10.389197262,0.142129198,56.189670679,0.888495092,5.127820124,1.142704447,1.292092714,174.725764149,889.1823626449999,144.687603966,26.430540376,26.390534938000002,395.64960458800005,3.852695358,12.317948488,2.0370334039999998,6.41356099,147.254624052,34.585347149,107.95077681699999,1.984782141,16.7556783,61.725260793000004,0.491476551,0.898334943,68.99054137099999,226.718231302,26.214335498,501.37047751499995,19.881814063,4.969499161,27.776483087,900.014365043,578.459073837,3.490744416,46.464394682,0.562789046,121.240760255,53.068097536,458.34431232400004,172.812074983,93.23500732299999
Males,0-4,Injuries,Unintentional injuries,Poisonings,99.643769027,2.2438318280000003,52.345437538,248.967233016,0.004820453,30.195305282,1.9943805250000002,1.822735674,0.22657634399999999,12.59050841,0.053809758,0.242393672,82.96533561199999,0.022804071000000002,7.231836823,0.593852067,0.269576597,82.82900406,2.517613262,43.80023765,4.156664753,5.317445971,51.880344314,0.0068481961,1.424631806,59.965082892,135.263413932,40.093449142999994,167.642050405,1.2226656870000001,0.3573641,31.972843931,188.04955233,1.878443187,552.288804452,4.681537294,6.999461047,24.925047288000002,0.271586321,106.935656294,0.705165806,3.5935903440000003,0.035054676,0.37092213799999996,21.116316411,420.818867972,0.08540585199999999,8.162710073,6.701805263,6.875480808,30.648511760999998,2.377056104,5.484965724,65.255107189,0.248412148,1190.1680692,0.234707889,0.057080807000000004,3.185443005,3.748342187,11.988686399,3.9353948669999994,1.611203338,29.546220487,0.36163811599999995,0.05152839,18.794010798,82.101350117,16.624444251,0.49323546299999993,76.973624393,2.838901535,0.524540187,0.028447994,2857.7142470100002,40.011113461,146.160140615,68.310912173,0.285869093,0.8575193320000001,1.567255768,0.295837737,3.0494105439999997,10.347784498,90.86066210300001,399.226144901,0.14821179199999998,0.433816694,7.6197808479999996,24.06580961,0.834099194,3.853522625,17.680510151,30.770116851999997,14.730231286,1.752899964,0.018475226,299.49052633,217.02288970299998,4.469273403,0.147981209,159.35944344700002,0.023933465,28.877636213000002,0.027372872,89.541496738,0.411471643,11.33099413,0.061484148999999995,53.251983955,181.870070234,128.75002332,10.265968618,144.65694198,0.299086488,0.26873247499999997,4.51322997,272.380294924,1328.98171379,0.082429472,0.161339502,39.013925559,2.0116482860000002,33.976035123,6.644493114,19.929134148,15.087303434,1.44446817,1.196950996,0.22879196100000002,2.9433364699999998,11.012559321000001,24.060259346,178.598840389,203.86192943,0.028606451,0.025976595,0.32695438,1.484641202,40.640344473,98.590897382,1.6166747369999999,0.0070705743,52.467009157,0.06763912700000001,0.510558772,0.09069564000000001,1.0770199539999998,129.979430273,58.558389891999994,146.33102154,1.269391547,1.862522367,456.656909409,0.331279758,11.522116286000001,0.07478681200000001,0.11900324899999999,22.432517314,29.465316231,7.545818148,0.28283706599999997,5.056214313,33.278272171000005,0.068362464,0.200656422,21.569586613,38.722302158000005,11.122971001,377.607866273,30.484374898,0.8064698520000001,2.244489822,232.89487042000002,46.640933506,0.771592761,36.263124174000005,0.439220139,8.674142205999999,5.601228199,295.26944071900004,214.29421077499998,104.791145376
Males,0-4,Injuries,Unintentional injuries,Falls,548.502942261,2.4746733069999998,23.909807864,53.367825196,0.0036478573,10.924417654,7.282097049,2.758846111,1.6859369119999998,20.163254615,0.091724934,0.6940367980000001,237.465914938,0.028914336,5.68787845,2.8271910829999998,0.190777893,35.834858804,4.810525528,22.259304481,0.11642223700000001,0.49777250999999995,217.03594131100002,0.128124461,2.726862794,51.991625803,34.629463054999995,31.213982346,104.754436239,4.497300325,0.152996026,4.816689723,55.671601134,3.413520439,991.315148747,16.306222341,2.198840723,6.691345652,0.656470003,50.449641072,1.3759732279999999,3.527451519,0.17003246600000002,1.640168602,20.564981512,67.85460301600001,0.706909684,1.798631532,2.701731348,10.211163563,176.107176165,5.024614003,1.273776618,16.132713602,1.146938318,439.10596752600003,0.450679481,0.6705320560000001,12.730128005000001,1.613049579,8.825590025,6.932743648,13.355635627,44.608653759999996,1.050870675,0.044957755,16.362896243999998,33.381432399000005,7.083346311,0.9247655090000001,16.680742345,0.574274133,2.533964487,0.058486825,5225.41953535,239.507855978,64.47349195599999,59.54476304,0.544849684,1.796969898,4.3370068040000005,0.19508406,27.412771793,12.420356452,21.380872083,138.272132955,0.074696205,1.226659049,23.703159578,16.949039257,2.04419111,2.723643566,1.158744552,11.236973093000001,12.708114613,2.524228431,0.148008418,74.80312366300001,60.659324918,7.109071602,0.352040544,60.449206749,0.131361193,14.036706228,0.382736274,150.726750263,0.227949459,6.4326817179999995,0.060639444,38.780683956,32.07885052,198.629845364,0.844004251,241.14094296,2.400865448,1.2568431690000001,3.9108494810000005,71.105418761,774.805700173,0.869043742,1.285015437,51.150700522,1.455809108,7.553484603,6.098181618000001,10.661133912,223.460846111,6.00538809,2.158575029,0.6214093900000001,25.468642965,5.047230839,23.591763728,156.63067046,67.14770558,0.037190563,0.074169208,0.17866037,2.382455305,37.53581816,55.727893474999995,2.105159365,0.035989173,22.74729924,1.1373820479999999,1.054443688,0.16604498,0.315718946,42.747950351,19.895468152,33.703759074,5.247211142,14.269040263,211.154495334,0.34384198600000004,0.7315811759999999,0.286524603,1.9000409759999999,9.387635343,59.175239841,19.383698332,0.5132862770000001,3.740497985,14.5836127,0.016829901999999997,0.417219931,5.4104186809999995,146.099844591,22.280603276,115.597868844,31.148886529000002,2.655808292,7.007285445,191.028229742,55.599134588,0.621168586,115.421351919,0.127311417,14.020156257,30.646637984,124.98422696,54.596655872,16.695939709
Males,0-4,Injuries,Unintentional injuries,"Fire, heat and hot substances",105.837918626,2.701010473,52.475563834,437.348837522,0.043534091999999996,34.812792102,10.599110445,7.356561766,4.061744296,96.27629160400001,0.5801270249999999,0.6400558970000001,60.377593528999995,0.12982173400000002,11.626469437999999,4.809816166,0.746343974,72.033347111,2.028911376,44.844788283,0.201605014,3.9258823759999997,222.516591433,0.093035603,3.220974319,84.13662843399999,72.202078844,79.835918684,167.406310641,11.828277376,0.322390549,36.309667004999994,108.74895338,21.445063368,1152.8335067799999,24.055244462,4.429250533,41.564413266,2.544846876,124.06826000699999,2.157061465,3.7320736479999996,0.33431324599999995,0.932125392,28.939502610999998,464.733952812,0.823119731,4.310351982,19.112360326999998,30.367538686,75.15663524200001,11.863954051,8.483038661,33.500235892999996,3.020309014,980.284947635,1.687268735,0.465755001,14.435976938,6.287602681999999,14.389384913,24.679370279,14.456006467,69.47734405300001,1.06445214,0.18570715200000001,63.436838873,76.45023941299999,13.879654157,2.116456669,116.25753574100001,1.446745857,2.5977810089999998,0.093705607,2466.41477223,137.886179678,118.659116136,64.25049367599999,1.379840336,2.956248918,2.9648610669999997,1.042928397,22.545146853,8.278050034,35.249393017,245.46454766600002,0.18472131,0.875228004,29.861897861,44.873781513999994,4.830684178,3.849238725,14.646928733,21.039492529,9.161107376,4.220895936000001,0.092514885,193.530594868,144.406313475,8.800753965,0.717033986,132.352086227,0.111444531,22.788727124,1.1113360429999999,145.614759457,0.315057457,17.375605009,0.11388867,33.264816336,210.859870265,122.717188078,9.049569836,123.08749118700001,2.4961787120000003,1.441026601,3.630760965,184.41080732199998,1193.78191421,1.263582196,0.539634262,489.34930582000004,1.482688177,21.385495729,16.513746789,36.902393841,195.370653448,8.934786242,3.299609752,0.374930543,8.931994327,10.088178998,35.565960505999996,422.543364493,162.19876819599997,0.195409051,0.204154886,0.234032093,0.42928221,39.383077579,90.653070344,4.141482156,0.10358012300000001,44.285106629000005,0.258654214,0.88236939,0.163932504,0.526494278,129.10809544,229.675845106,94.907846808,4.437612441,14.934357678,422.48997842800003,1.458060111,8.918411994,0.721004797,1.0839369060000001,14.690483759000001,95.109483634,22.5483171,0.47019167500000003,9.327459371,27.558019487,0.155098735,0.682656097,3.992270585,57.835059527,45.943355026999996,252.972919552,37.556282715,1.00146211,14.10438619,390.857924947,226.03335941,3.2404010700000003,162.08138614100002,0.22066317800000002,13.886046322,6.124598734,142.63983640200001,158.663628837,62.684322050000006
Males,0-4,Injuries,Unintentional injuries,Drowning,992.390495848,8.785782543,59.285965657999995,1051.9732368300001,0.042170204,83.428514812,12.98923548,32.381991235,3.294639439,51.027745325999994,0.809216195,1.0332955719999999,6281.77134561,0.182797867,14.564057586,4.835032532,1.572680798,160.074276768,6.129538411,119.72584356,0.28741355799999996,8.294103061000001,593.92772365,0.601764119,3.898376823,95.66400814999999,148.360457641,423.57416235700003,309.060784387,18.605113408,3.189598657,68.984612244,283.913678523,40.320183785999994,11096.464217199999,99.584105511,8.607425639,84.57993560300001,5.632942194,174.817581754,4.758351219,13.227742081,0.919397127,3.812823726,172.936566174,970.808642508,2.1166816280000003,8.062121255000001,18.242347211000002,60.309525183,302.415546683,16.331001602999997,17.146490583,65.041278425,2.7033736459999997,1183.36766198,4.240429816,2.281331321,34.57996569,15.94255453,22.736940531000002,10.533027756000001,40.011912545,89.937966656,2.138758374,0.350745157,66.725250333,178.386091951,38.170480952999995,3.7489429000000003,279.085931273,5.743430456,3.728533734,0.205156392,7197.6068726799995,2659.8476389,171.90689644000003,138.01321493499998,1.166704853,2.994106842,5.552724519,0.965277499,67.318368835,20.086705223,57.354809424,387.290256521,0.538938866,0.99639895,59.071430236,208.85732647700002,5.163822864,6.6532896919999995,20.867824057,43.967590393,35.509661738999995,10.887484988,0.161896039,334.29958904399996,184.61551465,29.480447503,2.2247270759999997,370.019598389,0.30742611599999997,53.515269199,0.44152478100000003,473.918438334,2.094354912,15.984694708999998,0.117080861,100.8062247,209.242777209,1450.5866818,20.469312116,154.03764809199998,11.074579787,5.9593023810000005,15.083826013,487.12219887500004,1758.98700904,2.285873223,8.868002083999999,3197.34094831,6.807883713,169.239243189,21.576930637,98.673404135,1267.92175049,18.348134910000002,5.092855,1.4021458530000002,22.589669021,13.145205034,60.574184955999996,331.899411494,263.918295021,0.313522696,0.33992305100000003,1.017371184,1.404238871,139.70312922899998,256.05673086,7.312432769,0.41537238,95.78151346700001,0.765320919,2.227427466,0.588568414,3.554180113,290.065147786,283.096823368,248.01649299299999,12.141201152,42.075148119,1085.14256852,2.3118585659999997,19.041155659,1.457433706,3.651988105,21.736749646,189.09650507,213.781313107,0.896058257,61.842067809999996,49.466833078,0.247819224,0.684513507,18.302582673,99.80445094199999,83.27911624400001,456.010492579,58.817948959999995,6.834439452,11.937177982000001,380.64039557700005,388.22679181999996,3.7627160010000003,369.275111165,1.6134895809999998,41.220416167,634.733435241,684.688018055,259.11697283899997,88.650676109
Males,0-4,Injuries,Unintentional injuries,Exposure to mechanical forces,210.007076883,17.857832595,29.425945623,260.36863723199997,0.031974681,51.560008215,2.681022342,10.992002092,1.705759525,48.172480396,0.121929838,0.825454243,904.5520432989999,0.166344937,4.026355744,3.744450087,0.813685016,96.255514298,2.8879747620000003,69.385077369,0.704942868,8.09018893,253.750819731,0.13701966499999998,3.2475665559999998,82.010067058,46.411666368000006,57.418533871,223.43258078600002,10.49333352,1.79383006,23.602052137,172.523353895,8.537750541,9784.8825732,29.687433645000002,2.7596718009999996,27.120862819,0.775027613,141.199739167,1.58950567,5.907862042,0.559687466,1.356233131,109.685246276,316.726495175,0.921064797,3.828039972,15.723479581,20.258922781,123.33606384,7.743567817,5.602802923,23.084372177,1.557240905,471.866527156,1.074783177,0.62539237,13.190711301,4.97564221,18.665473909,7.229318122,14.181584439,102.777931376,0.812299307,0.24951384199999999,85.22000388299999,105.036801438,20.013243868,1.264141521,68.10517326399999,3.913464649,1.752790594,0.054008923,3109.28990861,157.603997962,79.32201870600001,83.186793776,0.7592742570000001,1.640130442,7.26452613,1.045671406,46.746281812,11.345180738,12.068513513,189.405865845,0.200139211,0.36389675400000004,8.880337495,31.634035350999998,0.821435874,4.140043221,19.063809587,29.412256376,13.035064418,3.370067973,0.179923728,101.086568477,81.597086112,16.601171482,0.9385551510000001,198.696822565,0.187117454,35.631202443999996,0.34357266999999997,156.201744459,0.365320083,16.619761225,0.209509672,75.510528166,87.09399836,210.746507147,14.922605611000002,134.116599682,4.573918013,6.212895463,5.313079436,269.510788875,1755.97195317,0.632508745,3.3203057559999998,587.9767090930001,1.398288397,21.921929112,8.789946246,74.486691405,228.87073114100002,8.746824853000001,1.741641194,0.433672522,42.241028622,7.3411783470000005,18.464826518000002,170.61910400300002,86.106313724,0.112874008,0.148823692,0.264206217,2.206930373,60.934271066,141.486695173,3.819063684,0.064231914,82.79783502800001,0.776458682,1.330216772,0.362850739,0.8048993299999999,83.806705183,310.952687398,69.040054719,3.503441756,11.706309256,314.019628958,0.982665196,15.139316664999999,0.646658692,1.4278742899999999,14.752712951000001,46.558875798,23.875618971,0.40857938499999996,7.465712600000001,36.309382981,0.046202744,0.44068963099999997,13.153687787,80.51069793,16.632915474,148.01066805300002,15.562687170999999,2.679184893,12.81980149,164.29511227999998,326.28451322399997,1.466863397,156.776444048,0.30979668400000004,17.728499269,32.880491459000005,188.219026471,78.52728034799999,104.82991377500001
Males,0-4,Injuries,Unintentional injuries,Natural disasters,0.0,0.0,2.773623943,3.2423887249999996,0.0,1.120457232,0.0,0.0,0.613415435,1.981803626,0.0,0.0,8.866620897999999,0.0,0.0,0.0,0.906337619,0.0,11.430320262999999,1.714548022,0.283114813,0.17145480600000002,5.574424982,0.0,0.330300607,0.0,0.0,19.831604481,0.17145480600000002,0.7121224110000001,0.0,0.0,0.0,0.9144255969999999,39.041059493999995,6.552502155,0.0,0.0,0.330300607,0.0,0.0,0.114303192,0.0,0.0,2.9779664279999998,0.0,0.0,0.0,0.0,4.019329548,0.0,0.1143032,0.0,0.0,0.0,4.132203341,0.228606403,0.0,0.674188435,0.0,0.0,0.0,0.0,0.0,0.424672224,0.0,2.0574574770000003,0.258953605,0.0,0.47185802499999996,0.9144255969999999,0.0,0.0,0.0,128.066242218,28.064117432,0.765731201,0.0,0.0,0.194215205,2.628973663,0.0,1.870328003,0.5826456099999999,0.0,0.0,0.0,0.0,0.0,0.85727407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.904975414,0.0,0.6858192089999999,0.0,0.857274011,0.0,0.0,0.0,9.950962782,0.0,1.4889832139999999,0.0,0.34290961200000003,47.792909622,0.0,0.0,8.229830265,0.0,0.0,0.459777407,0.1143032,1.738552034,0.0,0.0,0.0,0.0,0.094371604,0.0,1.776379049,42.71163559,0.0,0.258953605,0.0,3.373770773,0.0,1.420701951,2.0281171199999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283114813,0.0,0.0,0.0,5.315098763,0.0,2.277976096,0.609449998,0.0,0.0,0.0,0.0,0.7549728299999999,0.0,0.0,6.244697690000001,0.0,0.0,0.0,0.0,0.0,0.0,0.255860597,0.5190438180000001,0.0,0.647384018,0.0,1.0358144040000001,2.057457566,7.915346264999999,0.0,0.0,0.0,0.857274011,33.280740738,0.0,0.0,4.000611961000001
